sentence_id,screening,label,text
15889,-3,0,Let me answer your question and I hope it doesn't get too personal or maudlin.
7667,-3,0,"And so I say both the candidates and both the vice presidential candidates, I would hope as well - including Senator Johnson - should talk on this issue at every opportunity."
3555,-3,0,"I've got a pen, and I'm going to veto every single spending bill that comes across my desk."
26765,-3,0,And I can recall cases where people would cross the street rather than meet somebody in a wheelchair.
12766,-3,0,"America gained by continuing the dignity, the decency that has characterized us and it's that that keeps the prestige of America up, not running down America the way Senator Kennedy has been running her down."
3229,-3,0,I notice that Mr. Ford didn't comment on the uh - prisons in Chile.
15718,-3,0,"They continue to modernize and we can't simply we've got enough nuclear weapons, let's freeze."
23592,-3,0,"I don't believe we need a good conservative judge, and I don't believe we need a good liberal judge."
19119,-3,0,And sometimes you can't go it alone.
6049,-3,0,"Look, as I travel around the country, this is the issue that will break your heart over and over again."
14887,-3,0,Again it's important to put the situation in perspective.
15321,-3,0,I'd like to change that.
24848,-3,0,Nobody would have dreamed it possible.
2067,-3,0,"And so if we take a balanced approach, what that then allows us to do is also to help young people, the way we already have during my administration, make sure that they can afford to go to college."
28744,-3,0,"I'm telling you, I will make it the -- I will make the McCain-Feingold Campaign Finance Reform bill the very first measure that I send to the Congress as president."
12732,-3,0,We will select the best man we can get.
26373,-3,0,He still believes it's a mistake.
34133,-3,0,But she wanted to look good for the election.
10615,-3,0,We are mortgaging our children's future.
9603,-3,0,"And that's an example of the kind of advocacy that we need, because women are increasingly the breadwinners in the family."
12748,-3,0,"Now, in this connection I want to point out that the facts simply aren't as stated."
7852,-3,0,The other would be to make a judgment on what's the most effective tax program to stimulate our economy.
11329,-3,0,I came from very modest means.
29117,-3,0,How are we going to do it?
10782,-3,0,"The tax issue, because I think it's very important."
635,-3,0,"But I know this, we have serious financial problems in this country."
15991,-3,0,The Federal Government continues to spend too much.
10145,-3,0,But let me mention another thing.
13333,-3,0,"And I only want to say that however good the record is, it's got to be better."
17225,-3,0,"He said, ""It's not what he doesn't know that bothers me; it's what he knows for sure that just ain't so.''"
7456,-3,0,I am -- you know it's really interesting.
25249,-3,0,But Jesse Jackson is an independent person.
20573,-3,0,"He'll put liberal activists justices who will use their bench to subvert the legislature, that's what he'll do."
20489,-3,0,Life of the elderly and life of those living all across the country.
1018,-3,0,But we don't have to have - growth in spending that will blow the lid off and add to the problems of inflation.
21126,-3,0,"And you know what, the issue is changing."
6880,-3,0,"Once again, the president is misleading America."
7911,-3,0,"Otherwise, if we find the heads of state meeting and not making progress, we will find that the cause of peace will have been hurt rather than helped."
118,-3,0,The thing I don't understand about Mr. Bush's approach to this is how he could possibly be serious about bringing that deficit down given what he says he wants to do.
11195,-3,0,And we want a democracy in Afghanistan.
13595,-3,0,"But my plan is a departure from trickle-down economics, just cutting taxes on the wealthiest Americans and getting out of the way."
26285,-3,0,"Now, this economic package, Tim, I'm glad you asked, because you look like the type that might be able to benefit from a 15 percent across- the-board tax cut and $500-per-child tax credit, or -- you know, estate tax relief which you're not interested in right now, but capital gains rate reduction."
24077,-3,0,Why do we have to do it?
26360,-3,0,Sure we want family leave.
12364,-3,0,We may have different approaches in terms of how we deal with local folks.
15183,-3,0,That is hardly throwing away a treaty and being opposed to arms limitation.
14185,-3,0,"I knew we'd have somebody out there yelling ""read my lips"", and I did it because I thought it was right."
16312,-3,0,Will he join me in suggesting that we may need another plant?
29925,-3,0,He should have produced it a long time before.
16492,-3,0,So I would prefer in that tax bill to have an additional tax cut and a further limitation on federal spending.
15516,-3,0,He had two terms in the Congress.
8585,-3,0,There are many of the points that he has made that I would like to comment upon.
17690,-3,0,One final point if I might.
3470,-3,0,"And one of the areas, of course, is to eliminate our dependence on foreign oil."
23383,-3,0,"It's one of these deals where, in order to be popular in the halls of Europe, you sign a treaty."
1516,-3,0,At the present time we're at peace.
