text	label
But I think she will come in a narrow way.	0
The nominee of this party, if they're going to win, has got to come at it in a big way, which is pro-growth.	0
Which is balancing budgets.	0
You know, we were talking about it.	0
People were saying, could we do it?	0
I was the chairman of the Budget Committee and the lead architect the last time it happened in Washington, and when we did it we had great economic growth, we cut taxes, and we had a big surplus.	0
Economic growth is the key.	0
Economic growth is the key to everything.	0
But once you have economic growth, it is important that we reach out to people who live in the shadows, the people who don't seem to ever think that they get a fair deal.	0
And that includes people in our minority community; that includes people who feel as though they don't have a chance to move up.	0
You know, America is a miracle country.	0
"And we have to restore the sense that the ""Amiracle"" will apply to you."	0
Each and every one of the people in this country who's watching tonight, lift everybody,	0
[ timer sounds ]	0
unite everybody and build a stronger United States of America again.	0
It will be and can be done.	0
I know that all of you would like to answer this question, but we're only going to ask one other candidate before we move on to a different subject, Dr. Carson.	0
Basically, same question to you.	0
If Hillary Clinton is the nominee and she comes at you with that kind of line of attack, how will you take Iraq?	0
If Hillary is the candidate, which I doubt, that would be a dream come true.	0
[ laughter ]	0
But you know, the fact of the matter is, she is the epitome of the progressive -- the secular progressive movement.	0
And she counts on the fact that people are uninformed, the Alinsky Model, taking advantage of useful idiots.	0
Well, I just happen to believe that people are not stupid.	0
[ applause ]	0
And the way I will come at it is to educate people, help people to actually understand that it is that progressive movement that is causing them the problems.	0
You know, you look at the -- the national debt and how it's being driven up.	0
If I was trying to destroy this country, what I would do is find a way to drive wedges between all the people, drive the debt to an unsustainable level, and then step off the stage as a world leader and let our enemies increase while we decreased our capacity as a military person.	0
And that's what she's doing.	0
[ applause ]	0
Gentlemen, we're going to turn now to the subject of the economy, jobs and money and the government.	0
And Governor Bush, I'm going to start with you.	0
You have made a bold promise in your announcement.	0
You have promised four percent economic growth and 19 million new jobs if you are fortunate enough to serve two terms as president.	0
That many jobs, 19 million, would be triple what your father and your brother accomplished together.	0
And four percent growth, the last president to average that was Lyndon Johnson during the height of the Vietnam War.	0
So question, how on Earth specifically would you pull that off?	0
We've done it 27 times since World War II.	0
I think we need to lift our spirits and have high, lofty expectations for this great country of ours.	0
The new normal of two percent that the left is saying you can't do anything about is so dangerous for our country.	0
There's 6 million people living in poverty today, more than when Barack Obama got elected.	0
6.5 million people are working part-time, most of whom want to work full-time.	0
We've created rules and taxes on top of every aspiration of people, and the net result is we're not growing fast, income's not growing.	0
A four percent growth strategy means you fix a convoluted tax code.	0
You get in and you change every aspect of regulations that are job killers.	0
You get rid of Obamacare and replace it with something that doesn't suppress wages and kill jobs.	0
[ applause ]	0
You embrace the energy revolution in our country.	0
This president and Hillary Clinton, who can't even say she's for the XL pipeline even after she's left?	0
Give me a break.	0
Of course we're for it.	0
We should be for these things to create high sustained economic growth.	0
And frankly,	0
[ timer sounds ]	0
fixing our immigration system and turning it into an economic driver is part of this as well.	0
We can do this.	0
[ applause ]	0
Governor Walker.	0
[ applause ]	0
Governor Walker, when you ran for governor of Wisconsin back in 2010, you promised that you would create 250,000 jobs in your first term, first four years.	0
In fact, Wisconsin added barely half that and ranked 35th in the country in job growth.	0
Now you're running for president, and you're promising an economic plan in which everyone will earn a piece of the American dream.	0
