"sentence_id"	"label"	"text"
164	0	"— and time to pursue a new deal that protects the environment, our companies, our citizens, and our country."
165	0	"It is time to put Youngstown, Ohio, Detroit, Michigan, and Pittsburgh, Pennsylvania — along with many, many other locations within our great country — before Paris, France."
166	0	It is time to make America great again.
167	0	(APPLAUSE)
168	0	Thank you.
169	0	Thank you.
170	0	Thank you very much.
171	0	Thank you very much.
172	0	Very important.
173	0	"I’d like to ask Scott Pruitt, who most of you know and respect, as I do, just to say a few words."
1	0	Thank you very much.
2	0	You just want massive tax cuts.
3	0	That’s what you want.
4	0	That’s the only reason you’re going so wild.
5	0	(APPLAUSE)
6	0	But it’s wonderful to be back in the great state of Indiana.
7	0	What a place.
8	0	(APPLAUSE)
9	0	"I want to thank Senator Todd Young, Senator Joe Donnelly, Representative Jackie Walorski, Representative Susan Brooks, and Representative Mike [sic] Messer for joining us today."
10	0	Thank you very much.
11	0	Thank you very much for being here.
12	0	Appreciate it.
13	0	(APPLAUSE)
14	0	"I also want to thank members of my economic team, Secretary Steven Mnuchin and Director Gary Cohn, for joining us, as well."
15	0	We appreciate it.
16	0	(APPLAUSE)
17	0	Let me begin by saying that our hearts and prayers go out to the people of Puerto Rico and the Virgin Islands who are suffering in the wake of yet another catastrophic hurricane.
18	0	"I mean, their island was virtually destroyed."
19	0	Federal agencies are working closely with local partners to help these communities get back on their feet as soon as possible.
20	0	"Texas, Florida, and Louisiana are doing great, and the recovery process is happening very, very quickly."
21	0	I will be going down to Puerto Rico next week to get an on-the-ground briefing about the disaster recovery and to see all of our great first responders and to meet a lot of the people who were so affected by these storms.
22	0	"We are with you now, I tell them, and we will be there every step of the way until this job is done."
23	0	It is truly catastrophic what happened in Puerto Rico.
24	0	(APPLAUSE)
25	0	"And massive amounts of water, food, and supplies, by the way, are being delivered on an hourly basis."
26	0	"It’s something that nobody has ever seen before from this country, I can tell you that."
27	0	"And I’m very proud of all of the folks that have worked so hard in FEMA, all of our first responders, all of our police that have gone to the island because their police force has been so badly affected."
28	0	"And many of their policemen — in fact, most of the police people have lost their homes, and it’s been a tough go."
29	0	But we are — we’re going to get it back.
30	0	"Before we go on to discuss the largest tax cut in our county’s history, I also want to provide a brief update on healthcare."
31	1	We have the votes on Graham-Cassidy.
32	0	"But with the rules of reconciliation, we’re up against a deadline of Friday — two days."
33	0	That’s just two days.
34	0	"And yes-vote senator — we have a wonderful senator, great, great senator — who is a yes vote, but he’s home recovering from a pretty tough situation."
35	0	"And with so many great features, including all of the block granting, the money to the states, et cetera, et cetera, our healthcare plan is really going to be something excellent."
36	0	It’s going to be better managed for the people that it serves.
37	0	"Having local healthcare representatives is far better than having healthcare managed from Washington, D.C."
38	0	Not even a contest.
39	0	(APPLAUSE)
40	0	"And many, many governors, as you also see, have agreed with us and approved it and really look forward to running it properly."
41	0	"But again, because the reconciliation window is about to close, we have to wait a few months until it reopens before we take a vote."
42	0	So we’re getting all of the good signs from Alaska and the others to repeal and replace Obamacare.
43	0	"And I was hoping this would be put on my desk right after we won the election, and I’d come in and sign."
44	0	But it didn’t work that way.
45	0	There were a couple of people that — I won’t say anything.
46	0	(LAUGHTER)
47	0	"But early next year when reconciliation kicks back in, in any event long before the November election, we’re going to have a vote."
48	0	"And we’re going to be able to get that through, and I think we’ll actually get it through very easily and the time makes it easier."
49	0	"But speaking of reconciliation, the Republican Senate needs to get rid of the filibuster rule, which is blocking so many great legislative reforms the American people badly want and deserve."
50	0	"By the way, the Democrats, if they had the opportunity, which hopefully they won’t for many, many years, they would get rid of it on day one."
51	0	And most of you know exactly what I’m talking about.
52	0	We’re here today in Indiana to announce our framework to deliver historic tax relief to the American People.
53	0	(APPLAUSE)
54	0	"This is a once-in-a-generation opportunity, and I guess it’s probably something I can say that I’m very good at."
55	0	I’ve been waiting for this for a long time.
56	0	"We’re going to cut taxes for the middle class, make the tax code simpler and more fair for everyday Americans, and we are going to bring back the jobs and wealth that have left our country — and most people thought left our country for good."
57	0	(APPLAUSE)
58	0	"We want tax reform that is pro-growth, pro-jobs, pro-worker, pro-family, and, yes, tax reform that is pro-American."
